model,cost_bps,cohort_count,total_periods,mean_cohort_net_return,median_cohort_net_return,worst_cohort_net_return,best_cohort_net_return,mean_cohort_annualized_net_return,median_cohort_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction,pooled_mean_net_return,pooled_annualized_net_return,pooled_cumulative_net_log_return,mean_turnover
ridge,5.4,12,52092,-0.000708598441932,-0.000705276728154,-0.000760907168998,-0.000664156839991,-6.20732235133,-6.17822413863,-6.66554680042,-5.81801391832,0,-0.000708598441932,-6.20732235133,-36.9123100371,1.39317457575
ridge,5.5,12,52092,-0.00072253018769,-0.000719154002975,-0.000774898760797,-0.000678112149827,-6.32936444416,-6.29978906606,-6.78811314458,-5.94026243249,0,-0.00072253018769,-6.32936444416,-37.6380425371,1.39317457575
ridge,5.6,12,52092,-0.000736461933447,-0.000733031277797,-0.000788890352596,-0.000692067459664,-6.451406537,-6.4213539935,-6.91067948874,-6.06251094665,0,-0.000736461933447,-6.451406537,-38.3637750371,1.39317457575
ridge,5.7,12,52092,-0.000750393679205,-0.000746908552618,-0.000802881944395,-0.0007060227695,-6.57344862983,-6.54291892093,-7.0332458329,-6.18475946082,0,-0.000750393679205,-6.57344862983,-39.0895075371,1.39317457575
ridge,5.8,12,52092,-0.000764325424962,-0.00076078582744,-0.000816873536194,-0.000719978079336,-6.69549072267,-6.66448384837,-7.15581217706,-6.30700797499,0,-0.000764325424962,-6.69549072267,-39.8152400371,1.39317457575
ridge,5.9,12,52092,-0.00077825717072,-0.000774678664296,-0.000830865127993,-0.000733933389173,-6.8175328155,-6.78618509923,-7.27837852122,-6.42925648915,0,-0.00077825717072,-6.8175328155,-40.5409725371,1.39317457575
ridge,6,12,52092,-0.000792188916477,-0.000788587037943,-0.000844856719792,-0.000747888699009,-6.93957490834,-6.90802245238,-7.40094486538,-6.55150500332,0,-0.000792188916477,-6.93957490834,-41.2667050371,1.39317457575
ridge,6.1,12,52092,-0.000806120662235,-0.000802495411589,-0.000858848311591,-0.000761844008846,-7.06161700118,-7.02985980552,-7.52351120954,-6.67375351749,0,-0.000806120662235,-7.06161700118,-41.9924375371,1.39317457575
ridge,6.2,12,52092,-0.000820052407992,-0.000816403785236,-0.00087283990339,-0.000775799318682,-7.18365909401,-7.15169715867,-7.6460775537,-6.79600203165,0,-0.000820052407992,-7.18365909401,-42.7181700371,1.39317457575
ridge,6.3,12,52092,-0.00083398415375,-0.000830312158883,-0.00088683149519,-0.000789754628518,-7.30570118685,-7.27353451181,-7.76864389786,-6.91825054582,0,-0.00083398415375,-7.30570118685,-43.4439025371,1.39317457575
ridge,6.4,12,52092,-0.000847915899507,-0.000844220532529,-0.000900823086989,-0.000803709938355,-7.42774327968,-7.39537186496,-7.89121024202,-7.04049905999,0,-0.000847915899507,-7.42774327968,-44.1696350371,1.39317457575
ridge,6.5,12,52092,-0.000861847645265,-0.000858128906176,-0.000914814678788,-0.000817665248191,-7.54978537252,-7.5172092181,-8.01377658618,-7.16274757415,0,-0.000861847645265,-7.54978537252,-44.8953675371,1.39317457575
ridge,6.6,12,52092,-0.000875779391022,-0.000872037279822,-0.000928806270587,-0.000831620558028,-7.67182746535,-7.63904657124,-8.13634293034,-7.28499608832,0,-0.000875779391022,-7.67182746535,-45.6211000371,1.39317457575
ridge,6.7,12,52092,-0.00088971113678,-0.000885945653469,-0.000942797862386,-0.000845575867864,-7.79386955819,-7.76088392439,-8.2589092745,-7.40724460249,0,-0.00088971113678,-7.79386955819,-46.3468325371,1.39317457575
ridge,6.8,12,52092,-0.000903642882537,-0.000899854027116,-0.000956789454185,-0.0008595311777,-7.91591165102,-7.88272127753,-8.38147561866,-7.52949311665,0,-0.000903642882537,-7.91591165102,-47.0725650371,1.39317457575
ridge,6.9,12,52092,-0.000917574628295,-0.000913762400762,-0.000970781045984,-0.000873486487537,-8.03795374386,-8.00455863068,-8.50404196282,-7.65174163082,0,-0.000917574628295,-8.03795374386,-47.7982975371,1.39317457575
ridge,7,12,52092,-0.000931506374052,-0.000927670774409,-0.000984772637783,-0.000887441797373,-8.1599958367,-8.12639598382,-8.62660830698,-7.77399014499,0,-0.000931506374052,-8.1599958367,-48.5240300371,1.39317457575
ridge,7.1,12,52092,-0.00094543811981,-0.000941579148055,-0.000998764229582,-0.00090139710721,-8.28203792953,-8.24823333697,-8.74917465114,-7.89623865916,0,-0.00094543811981,-8.28203792953,-49.2497625371,1.39317457575
ridge,7.2,12,52092,-0.000959369865567,-0.000955487521702,-0.00101275582138,-0.000915352417046,-8.40408002237,-8.37007069011,-8.8717409953,-8.01848717332,0,-0.000959369865567,-8.40408002237,-49.9754950371,1.39317457575
ridge,7.3,12,52092,-0.000973301611325,-0.000969395895349,-0.00102674741318,-0.000929307726882,-8.5261221152,-8.49190804325,-8.99430733946,-8.14073568749,0,-0.000973301611325,-8.5261221152,-50.7012275371,1.39317457575
ridge,7.4,12,52092,-0.000987233357082,-0.000983304268995,-0.00104073900498,-0.000943263036719,-8.64816420804,-8.6137453964,-9.11687368362,-8.26298420166,0,-0.000987233357082,-8.64816420804,-51.4269600371,1.39317457575
ridge,7.5,12,52092,-0.00100116510284,-0.000997212642642,-0.00105473059678,-0.000957218346555,-8.77020630087,-8.73558274954,-9.23944002778,-8.38523271582,0,-0.00100116510284,-8.77020630087,-52.1526925371,1.39317457575
ridge,7.6,12,52092,-0.0010150968486,-0.00101112101629,-0.00106872218858,-0.000971173656392,-8.89224839371,-8.85742010269,-9.36200637194,-8.50748122999,0,-0.0010150968486,-8.89224839371,-52.8784250371,1.39317457575
ridge,7.7,12,52092,-0.00102902859435,-0.00102502938993,-0.00108271378038,-0.000985128966228,-9.01429048655,-8.97925745583,-9.4845727161,-8.62972974416,0,-0.00102902859435,-9.01429048655,-53.6041575371,1.39317457575
ridge,7.8,12,52092,-0.00104296034011,-0.00103893776358,-0.00109670537218,-0.000999084276064,-9.13633257938,-9.10109480897,-9.60713906026,-8.75197825832,0,-0.00104296034011,-9.13633257938,-54.3298900371,1.39317457575
ridge,7.9,12,52092,-0.00105689208587,-0.00105284613723,-0.00111069696398,-0.0010130395859,-9.25837467222,-9.22293216212,-9.72970540442,-8.87422677249,0,-0.00105689208587,-9.25837467222,-55.0556225371,1.39317457575
ridge,8,12,52092,-0.00107082383163,-0.00106675451087,-0.00112468855577,-0.00102699489574,-9.38041676505,-9.34476951526,-9.85227174858,-8.99647528666,0,-0.00107082383163,-9.38041676505,-55.7813550371,1.39317457575
ridge,8.1,12,52092,-0.00108475557738,-0.00108066288452,-0.00113868014757,-0.00104095020557,-9.50245885789,-9.46660686841,-9.97483809274,-9.11872380082,0,-0.00108475557738,-9.50245885789,-56.5070875371,1.39317457575
ridge,8.2,12,52092,-0.00109868732314,-0.00109457125817,-0.00115267173937,-0.00105490551541,-9.62450095072,-9.58844422155,-10.0974044369,-9.24097231499,0,-0.00109868732314,-9.62450095072,-57.2328200371,1.39317457575
ridge,8.3,12,52092,-0.0011126190689,-0.00110847963181,-0.00116666333117,-0.00106886082525,-9.74654304356,-9.7102815747,-10.2199707811,-9.36322082916,0,-0.0011126190689,-9.74654304356,-57.9585525371,1.39317457575
ridge,8.4,12,52092,-0.00112655081466,-0.00112238800546,-0.00118065492297,-0.00108281613508,-9.86858513639,-9.83211892784,-10.3425371252,-9.48546934332,0,-0.00112655081466,-9.86858513639,-58.6842850371,1.39317457575
ridge,8.5,12,52092,-0.00114048256041,-0.00113629637911,-0.00119464651477,-0.00109677144492,-9.99062722923,-9.95395628098,-10.4651034694,-9.60771785749,0,-0.00114048256041,-9.99062722923,-59.4100175371,1.39317457575
ridge,8.6,12,52092,-0.00115441430617,-0.00115020475275,-0.00120863810657,-0.00111072675476,-10.1126693221,-10.0757936341,-10.5876698135,-9.72996637166,0,-0.00115441430617,-10.1126693221,-60.1357500371,1.39317457575
ridge,8.7,12,52092,-0.00116834605193,-0.0011641131264,-0.00122262969837,-0.00112468206459,-10.2347114149,-10.1976309873,-10.7102361577,-9.85221488583,0,-0.00116834605193,-10.2347114149,-60.8614825371,1.39317457575
ridge,8.8,12,52092,-0.00118227779769,-0.00117802150005,-0.00123662129017,-0.00113863737443,-10.3567535077,-10.3194683404,-10.8328025019,-9.97446339999,0,-0.00118227779769,-10.3567535077,-61.5872150371,1.39317457575
ridge,8.9,12,52092,-0.00119620954344,-0.00119192987369,-0.00125061288197,-0.00115259268426,-10.4787956006,-10.4413056936,-10.955368846,-10.0967119142,0,-0.00119620954344,-10.4787956006,-62.3129475371,1.39317457575
ridge,9,12,52092,-0.0012101412892,-0.00120583824734,-0.00126460447377,-0.0011665479941,-10.6008376934,-10.5631430467,-11.0779351902,-10.2189604283,0,-0.0012101412892,-10.6008376934,-63.0386800371,1.39317457575
ridge,9.1,12,52092,-0.00122407303496,-0.00121974662099,-0.00127859606556,-0.00118050330394,-10.7228797862,-10.6849803998,-11.2005015343,-10.3412089425,0,-0.00122407303496,-10.7228797862,-63.7644125371,1.39317457575
ridge,9.2,12,52092,-0.00123800478072,-0.00123365499463,-0.00129258765736,-0.00119445861377,-10.8449218791,-10.806817753,-11.3230678785,-10.4634574567,0,-0.00123800478072,-10.8449218791,-64.4901450371,1.39317457575
ridge,9.3,12,52092,-0.00125193652647,-0.00124756336828,-0.00130657924916,-0.00120841392361,-10.9669639719,-10.9286551061,-11.4456342227,-10.5857059708,0,-0.00125193652647,-10.9669639719,-65.2158775371,1.39317457575
ridge,9.4,12,52092,-0.00126586827223,-0.00126147174193,-0.00132057084096,-0.00122236923345,-11.0890060648,-11.0504924593,-11.5682005668,-10.707954485,0,-0.00126586827223,-11.0890060648,-65.9416100371,1.39317457575
ridge,9.5,12,52092,-0.00127980001799,-0.00127538011557,-0.00133456243276,-0.00123632454328,-11.2110481576,-11.1723298124,-11.690766911,-10.8302029992,0,-0.00127980001799,-11.2110481576,-66.6673425371,1.39317457575
ridge,9.6,12,52092,-0.00129373176375,-0.00128928848922,-0.00134855402456,-0.00125027985312,-11.3330902504,-11.2941671656,-11.8133332551,-10.9524515133,0,-0.00129373176375,-11.3330902504,-67.3930750371,1.39317457575
ridge,9.7,12,52092,-0.0013076635095,-0.00130319686287,-0.00136254561636,-0.00126423516296,-11.4551323433,-11.4160045187,-11.9358995993,-11.0747000275,0,-0.0013076635095,-11.4551323433,-68.1188075371,1.39317457575
ridge,9.8,12,52092,-0.00132159525526,-0.00131710523651,-0.00137653720816,-0.00127819047279,-11.5771744361,-11.5378418719,-12.0584659435,-11.1969485417,0,-0.00132159525526,-11.5771744361,-68.8445400371,1.39317457575
ridge,9.9,12,52092,-0.00133552700102,-0.00133101361016,-0.00139052879996,-0.00129214578263,-11.6992165289,-11.659679225,-12.1810322876,-11.3191970558,0,-0.00133552700102,-11.6992165289,-69.5702725371,1.39317457575
ridge,10,12,52092,-0.00134945874678,-0.00134492198381,-0.00140452039176,-0.00130610109247,-11.8212586218,-11.7815165781,-12.3035986318,-11.44144557,0,-0.00134945874678,-11.8212586218,-70.2960050371,1.39317457575
tcn,0,12,52092,-6.12833407866e-06,-2.75123618892e-06,-4.17589904757e-05,2.83094820482e-05,-0.0536842065291,-0.0241008290149,-0.365808756567,0.247991062742,0.416666666667,-6.12833407866e-06,-0.0536842065291,-0.319237178826,1.40961184059
tcn,0.1,12,52092,-2.02244524846e-05,-1.68695269054e-05,-5.58951342214e-05,1.42378395695e-05,-0.177166203765,-0.147777055691,-0.489641375779,0.124723474629,0.25,-2.02244524846e-05,-0.177166203765,-1.05353217883,1.40961184059
tcn,0.2,12,52092,-3.43205708905e-05,-3.09878176218e-05,-7.00312779671e-05,1.661970908e-07,-0.300648201001,-0.271453282367,-0.613473994992,0.00145588651541,0.0833333333333,-3.43205708905e-05,-0.300648201001,-1.78782717883,1.40961184059
tcn,0.3,12,52092,-4.84166892964e-05,-4.51061083383e-05,-8.41674217128e-05,-1.39054453879e-05,-0.424130198236,-0.395129509043,-0.737306614204,-0.121811701598,0,-4.84166892964e-05,-0.424130198236,-2.52212217883,1.40961184059
tcn,0.4,12,52092,-6.25128077023e-05,-5.92243990547e-05,-9.83035654585e-05,-2.79770878666e-05,-0.547612195472,-0.518805735719,-0.861139233416,-0.245079289711,0,-6.25128077023e-05,-0.547612195472,-3.25641717883,1.40961184059
tcn,0.5,12,52092,-7.66089261082e-05,-7.33426897712e-05,-0.000112439709204,-4.20487303453e-05,-0.671094192708,-0.642481962395,-0.984971852629,-0.368346877825,0,-7.66089261082e-05,-0.671094192708,-3.99071217883,1.40961184059
tcn,0.6,12,52092,-9.07050445141e-05,-8.74609804876e-05,-0.00012657585295,-5.6120372824e-05,-0.794576189944,-0.766158189072,-1.10880447184,-0.491614465938,0,-9.07050445141e-05,-0.794576189944,-4.72500717883,1.40961184059
tcn,0.7,12,52092,-0.00010480116292,-0.000101579271204,-0.000140711996696,-7.01920153027e-05,-0.918058187179,-0.889834415748,-1.23263709105,-0.614882054052,0,-0.00010480116292,-0.918058187179,-5.45930217883,1.40961184059
tcn,0.8,12,52092,-0.000118897281326,-0.000115697561921,-0.000154848140441,-8.42636577814e-05,-1.04154018442,-1.01351064242,-1.35646971027,-0.738149642165,0,-0.000118897281326,-1.04154018442,-6.19359717883,1.40961184059
tcn,0.9,12,52092,-0.000132993399732,-0.000129815852637,-0.000168984284187,-9.83353002601e-05,-1.16502218165,-1.1371868691,-1.48030232948,-0.861417230278,0,-0.000132993399732,-1.16502218165,-6.92789217883,1.40961184059
tcn,1,12,52092,-0.000147089518138,-0.000143934143353,-0.000183120427933,-0.000112406942739,-1.28850417889,-1.26086309578,-1.60413494869,-0.984684818392,0,-0.000147089518138,-1.28850417889,-7.66218717883,1.40961184059
tcn,1.1,12,52092,-0.000161185636544,-0.00015805243407,-0.000197256571678,-0.000126478585217,-1.41198617612,-1.38453932245,-1.7279675679,-1.10795240651,0,-0.000161185636544,-1.41198617612,-8.39648217883,1.40961184059
tcn,1.2,12,52092,-0.00017528175495,-0.000172170724786,-0.000211392715424,-0.000140550227696,-1.53546817336,-1.50821554913,-1.85180018712,-1.23121999462,0,-0.00017528175495,-1.53546817336,-9.13077717883,1.40961184059
tcn,1.3,12,52092,-0.000189377873355,-0.000186289015503,-0.00022552885917,-0.000154621870175,-1.65895017059,-1.6318917758,-1.97563280633,-1.35448758273,0,-0.000189377873355,-1.65895017059,-9.86507217883,1.40961184059
tcn,1.4,12,52092,-0.000203473991761,-0.000200407306219,-0.000239665002916,-0.000168693512654,-1.78243216783,-1.75556800248,-2.09946542554,-1.47775517085,0,-0.000203473991761,-1.78243216783,-10.5993671788,1.40961184059
tcn,1.5,12,52092,-0.000217570110167,-0.000214525596936,-0.000253801146661,-0.000182765155132,-1.90591416507,-1.87924422916,-2.22329804475,-1.60102275896,0,-0.000217570110167,-1.90591416507,-11.3336621788,1.40961184059
tcn,1.6,12,52092,-0.000231666228573,-0.000228643887652,-0.000267937290407,-0.000196836797611,-2.0293961623,-2.00292045583,-2.34713066396,-1.72429034707,0,-0.000231666228573,-2.0293961623,-12.0679571788,1.40961184059
tcn,1.7,12,52092,-0.000245762346979,-0.000242762178369,-0.000282073434153,-0.00021090844009,-2.15287815954,-2.12659668251,-2.47096328318,-1.84755793519,0,-0.000245762346979,-2.15287815954,-12.8022521788,1.40961184059
tcn,1.8,12,52092,-0.000259858465385,-0.000256880469085,-0.000296209577898,-0.000224980082568,-2.27636015677,-2.25027290918,-2.59479590239,-1.9708255233,0,-0.000259858465385,-2.27636015677,-13.5365471788,1.40961184059
tcn,1.9,12,52092,-0.000273954583791,-0.000270998759801,-0.000310345721644,-0.000239051725047,-2.39984215401,-2.37394913586,-2.7186285216,-2.09409311141,0,-0.000273954583791,-2.39984215401,-14.2708421788,1.40961184059
tcn,2,12,52092,-0.000288050702197,-0.000285117050518,-0.00032448186539,-0.000253123367526,-2.52332415124,-2.49762536254,-2.84246114081,-2.21736069953,0,-0.000288050702197,-2.52332415124,-15.0051371788,1.40961184059
tcn,2.1,12,52092,-0.000302146820603,-0.000299235341234,-0.000338618009135,-0.000267195010005,-2.64680614848,-2.62130158921,-2.96629376003,-2.34062828764,0,-0.000302146820603,-2.64680614848,-15.7394321788,1.40961184059
tcn,2.2,12,52092,-0.000316242939009,-0.000313353631951,-0.000352754152881,-0.000281266652483,-2.77028814572,-2.74497781589,-3.09012637924,-2.46389587575,0,-0.000316242939009,-2.77028814572,-16.4737271788,1.40961184059
tcn,2.3,12,52092,-0.000330339057415,-0.000327471922667,-0.000366890296627,-0.000295338294962,-2.89377014295,-2.86865404257,-3.21395899845,-2.58716346387,0,-0.000330339057415,-2.89377014295,-17.2080221788,1.40961184059
